Driver,Team,LapNumber,LapTimeSec,Sector1Sec,Sector2Sec,Sector3Sec,Compound,TyreLife,SpeedST,IsPersonalBest,TrackStatus,Position,IsAccurate,Year,Circuit,Round
NOR,McLaren,11.0,77.519,26.533,27.476,23.51,MEDIUM,11.0,280.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,12.0,77.815,26.567,27.696,23.552,MEDIUM,12.0,285.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,13.0,77.603,26.543,27.543,23.517,MEDIUM,13.0,283.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,14.0,77.923,26.68,27.619,23.624,MEDIUM,14.0,285.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,15.0,77.595,26.451,27.657,23.487,MEDIUM,15.0,290.0,False,1,5.0,True,2022,Zandvoort,15
NOR,McLaren,16.0,77.532,26.453,27.594,23.485,MEDIUM,16.0,287.0,False,1,5.0,True,2022,Zandvoort,15
NOR,McLaren,17.0,80.833,26.55,27.635,26.648,MEDIUM,17.0,288.0,False,1,5.0,False,2022,Zandvoort,15
NOR,McLaren,18.0,96.764,46.061,27.261,23.442,HARD,1.0,288.0,False,1,9.0,False,2022,Zandvoort,15
NOR,McLaren,19.0,76.782,26.439,26.94,23.403,HARD,2.0,292.0,True,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,20.0,77.294,26.561,27.268,23.465,HARD,3.0,289.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,21.0,76.929,26.485,27.214,23.23,HARD,4.0,285.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,22.0,76.762,26.287,27.131,23.344,HARD,5.0,302.0,True,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,23.0,76.873,26.474,27.109,23.29,HARD,6.0,285.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,24.0,76.779,26.283,27.176,23.32,HARD,7.0,291.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,25.0,76.825,26.418,27.145,23.262,HARD,8.0,285.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,26.0,76.733,26.318,27.129,23.286,HARD,9.0,289.0,True,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,27.0,77.223,26.44,27.355,23.428,HARD,10.0,283.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,28.0,76.928,26.364,27.181,23.383,HARD,11.0,287.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,29.0,76.843,26.265,27.229,23.349,HARD,12.0,291.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,30.0,76.919,26.312,27.311,23.296,HARD,13.0,287.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,31.0,77.131,26.423,27.293,23.415,HARD,14.0,288.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,32.0,77.179,26.403,27.3,23.476,HARD,15.0,290.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,33.0,77.163,26.395,27.387,23.381,HARD,16.0,291.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,34.0,77.232,26.44,27.418,23.374,HARD,17.0,289.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,35.0,76.994,26.224,27.279,23.491,HARD,18.0,291.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,36.0,77.294,26.43,27.333,23.531,HARD,19.0,295.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,37.0,77.28,26.432,27.356,23.492,HARD,20.0,292.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,38.0,76.942,26.44,27.271,23.231,HARD,21.0,296.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,39.0,76.889,26.246,27.236,23.407,HARD,22.0,294.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,40.0,76.761,26.188,27.279,23.294,HARD,23.0,292.0,False,1,7.0,True,2022,Zandvoort,15
NOR,McLaren,41.0,76.715,26.172,27.249,23.294,HARD,24.0,293.0,True,1,6.0,True,2022,Zandvoort,15
NOR,McLaren,42.0,76.635,26.186,27.17,23.279,HARD,25.0,293.0,True,1,6.0,True,2022,Zandvoort,15
NOR,McLaren,43.0,76.702,26.219,27.176,23.307,HARD,26.0,295.0,False,1,6.0,True,2022,Zandvoort,15
NOR,McLaren,44.0,78.816,27.867,27.564,23.385,HARD,27.0,285.0,False,12,6.0,True,2022,Zandvoort,15
NOR,McLaren,45.0,76.841,26.252,27.215,23.374,HARD,28.0,297.0,False,1,6.0,True,2022,Zandvoort,15
NOR,McLaren,46.0,76.69,26.231,27.161,23.298,HARD,29.0,293.0,False,1,6.0,True,2022,Zandvoort,15
NOR,McLaren,47.0,90.208,26.365,28.674,35.169,HARD,30.0,294.0,False,126,6.0,False,2022,Zandvoort,15
NOR,McLaren,48.0,125.296,55.636,35.538,34.122,SOFT,4.0,294.0,False,6,8.0,False,2022,Zandvoort,15
NOR,McLaren,49.0,90.679,32.504,34.862,23.313,SOFT,5.0,269.0,False,671,8.0,False,2022,Zandvoort,15
NOR,McLaren,50.0,75.431,26.089,26.47,22.872,SOFT,6.0,294.0,True,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,51.0,75.192,25.76,26.563,22.869,SOFT,7.0,288.0,True,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,52.0,75.035,25.784,26.503,22.748,SOFT,8.0,293.0,True,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,53.0,75.541,25.969,26.636,22.936,SOFT,9.0,299.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,54.0,75.727,25.877,26.844,23.006,SOFT,10.0,293.0,False,12,8.0,True,2022,Zandvoort,15
NOR,McLaren,55.0,77.779,26.454,27.227,24.098,SOFT,11.0,248.0,False,24,8.0,False,2022,Zandvoort,15
NOR,McLaren,56.0,106.703,37.221,36.736,32.746,SOFT,12.0,151.0,False,4,7.0,False,2022,Zandvoort,15
NOR,McLaren,57.0,104.705,37.33,31.847,35.528,SOFT,13.0,192.0,False,4,7.0,False,2022,Zandvoort,15
NOR,McLaren,58.0,125.604,52.945,34.862,37.797,SOFT,4.0,192.0,False,4,8.0,False,2022,Zandvoort,15
NOR,McLaren,59.0,121.825,41.804,43.407,36.614,SOFT,5.0,93.0,False,4,8.0,False,2022,Zandvoort,15
NOR,McLaren,60.0,114.905,39.726,38.487,36.692,SOFT,6.0,212.0,False,41,8.0,False,2022,Zandvoort,15
NOR,McLaren,61.0,76.52,26.308,26.915,23.297,SOFT,7.0,297.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,62.0,75.423,25.99,26.559,22.874,SOFT,8.0,296.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,63.0,74.706,25.789,26.277,22.64,SOFT,9.0,296.0,True,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,64.0,74.83,25.903,26.369,22.558,SOFT,10.0,307.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,65.0,75.234,26.145,26.581,22.508,SOFT,11.0,327.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,66.0,75.047,25.975,26.515,22.557,SOFT,12.0,322.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,67.0,75.851,26.378,26.747,22.726,SOFT,13.0,313.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,68.0,75.19,25.913,26.647,22.63,SOFT,14.0,306.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,69.0,75.841,26.062,26.771,23.008,SOFT,15.0,286.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,70.0,75.303,25.839,26.802,22.662,SOFT,16.0,294.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,71.0,75.662,25.987,26.96,22.715,SOFT,17.0,302.0,False,1,8.0,True,2022,Zandvoort,15
NOR,McLaren,72.0,75.351,25.71,27.009,22.632,SOFT,18.0,314.0,False,1,8.0,True,2022,Zandvoort,15
HAM,Mercedes,1.0,82.718,,27.325,23.57,MEDIUM,1.0,215.0,False,1,4.0,False,2022,Zandvoort,15
HAM,Mercedes,2.0,76.814,26.486,26.928,23.4,MEDIUM,2.0,289.0,True,12,4.0,True,2022,Zandvoort,15
HAM,Mercedes,3.0,76.804,26.489,26.929,23.386,MEDIUM,3.0,291.0,True,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,4.0,76.578,26.423,26.957,23.198,MEDIUM,4.0,284.0,True,12,4.0,True,2022,Zandvoort,15
HAM,Mercedes,5.0,76.607,26.335,27.035,23.237,MEDIUM,5.0,296.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,6.0,77.083,26.583,27.235,23.265,MEDIUM,6.0,296.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,7.0,76.996,26.577,27.266,23.153,MEDIUM,7.0,299.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,8.0,77.27,26.547,27.356,23.367,MEDIUM,8.0,306.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,9.0,77.441,26.634,27.495,23.312,MEDIUM,9.0,291.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,10.0,77.094,26.536,27.336,23.222,MEDIUM,10.0,295.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,11.0,77.055,26.505,27.264,23.286,MEDIUM,11.0,305.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,12.0,77.94,26.931,27.496,23.513,MEDIUM,12.0,278.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,13.0,76.887,26.527,27.19,23.17,MEDIUM,13.0,298.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,14.0,77.104,26.457,27.347,23.3,MEDIUM,14.0,310.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,15.0,76.887,26.162,27.114,23.611,MEDIUM,15.0,313.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,16.0,77.064,26.355,27.165,23.544,MEDIUM,16.0,288.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,17.0,76.937,26.418,27.086,23.433,MEDIUM,17.0,288.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,18.0,76.988,26.311,27.206,23.471,MEDIUM,18.0,290.0,False,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,19.0,76.789,26.337,27.005,23.447,MEDIUM,19.0,290.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,20.0,76.674,26.277,27.11,23.287,MEDIUM,20.0,285.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,21.0,76.825,26.295,27.069,23.461,MEDIUM,21.0,291.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,22.0,76.678,26.298,27.042,23.338,MEDIUM,22.0,287.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,23.0,76.625,26.259,26.935,23.431,MEDIUM,23.0,290.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,24.0,76.702,26.171,27.08,23.451,MEDIUM,24.0,290.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,25.0,76.739,26.205,27.161,23.373,MEDIUM,25.0,289.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,26.0,76.712,26.224,27.112,23.376,MEDIUM,26.0,288.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,27.0,77.019,26.115,27.367,23.537,MEDIUM,27.0,293.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,28.0,76.886,26.174,27.315,23.397,MEDIUM,28.0,292.0,False,1,1.0,True,2022,Zandvoort,15
HAM,Mercedes,29.0,79.848,26.215,27.196,26.437,MEDIUM,29.0,292.0,False,1,2.0,False,2022,Zandvoort,15
HAM,Mercedes,30.0,95.03,45.049,26.723,23.258,HARD,1.0,292.0,False,1,5.0,False,2022,Zandvoort,15
HAM,Mercedes,31.0,75.801,26.219,26.386,23.196,HARD,2.0,292.0,True,1,5.0,True,2022,Zandvoort,15
HAM,Mercedes,32.0,75.837,26.19,26.498,23.149,HARD,3.0,296.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,33.0,75.983,26.049,26.785,23.149,HARD,4.0,288.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,34.0,75.472,25.896,26.456,23.12,HARD,5.0,294.0,True,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,35.0,75.783,25.975,26.801,23.007,HARD,6.0,293.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,36.0,77.472,26.973,26.713,23.786,HARD,7.0,295.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,37.0,77.583,27.56,26.814,23.209,HARD,8.0,315.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,38.0,75.116,25.937,26.222,22.957,HARD,9.0,293.0,True,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,39.0,76.04,26.681,26.387,22.972,HARD,10.0,292.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,40.0,75.232,25.959,26.309,22.964,HARD,11.0,291.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,41.0,75.522,25.909,26.567,23.046,HARD,12.0,292.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,42.0,75.286,25.802,26.457,23.027,HARD,13.0,293.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,43.0,75.29,25.886,26.459,22.945,HARD,14.0,291.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,44.0,75.969,26.559,26.445,22.965,HARD,15.0,293.0,False,12,3.0,True,2022,Zandvoort,15
HAM,Mercedes,45.0,75.792,26.151,26.477,23.164,HARD,16.0,293.0,False,21,2.0,True,2022,Zandvoort,15
HAM,Mercedes,46.0,75.321,25.848,26.429,23.044,HARD,17.0,291.0,False,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,47.0,75.137,25.815,26.381,22.941,HARD,18.0,291.0,False,12,2.0,True,2022,Zandvoort,15
HAM,Mercedes,48.0,103.647,33.484,37.458,32.705,HARD,19.0,290.0,False,26,2.0,False,2022,Zandvoort,15
HAM,Mercedes,49.0,118.712,53.388,33.593,31.731,MEDIUM,1.0,290.0,False,6,2.0,False,2022,Zandvoort,15
HAM,Mercedes,50.0,80.434,30.943,26.351,23.14,MEDIUM,2.0,186.0,False,671,2.0,False,2022,Zandvoort,15
HAM,Mercedes,51.0,74.665,25.784,26.094,22.787,MEDIUM,3.0,295.0,True,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,52.0,74.419,25.65,26.082,22.687,MEDIUM,4.0,295.0,True,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,53.0,73.961,25.566,25.879,22.516,MEDIUM,5.0,291.0,True,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,54.0,73.854,25.484,25.875,22.495,MEDIUM,6.0,290.0,True,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,55.0,74.193,25.392,25.904,22.897,MEDIUM,7.0,294.0,False,12,2.0,True,2022,Zandvoort,15
HAM,Mercedes,56.0,86.477,25.915,31.15,29.412,MEDIUM,8.0,264.0,False,24,2.0,False,2022,Zandvoort,15
HAM,Mercedes,57.0,139.436,41.66,47.836,49.94,MEDIUM,9.0,199.0,False,4,1.0,False,2022,Zandvoort,15
HAM,Mercedes,58.0,139.648,55.684,44.838,39.126,MEDIUM,10.0,199.0,False,4,1.0,False,2022,Zandvoort,15
HAM,Mercedes,59.0,127.936,46.246,45.054,36.636,MEDIUM,11.0,104.0,False,4,1.0,False,2022,Zandvoort,15
HAM,Mercedes,60.0,123.465,40.436,40.294,42.735,MEDIUM,12.0,132.0,False,41,1.0,False,2022,Zandvoort,15
HAM,Mercedes,61.0,75.423,26.26,26.173,22.99,MEDIUM,13.0,286.0,False,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,62.0,74.079,25.53,25.851,22.698,MEDIUM,14.0,296.0,False,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,63.0,74.532,25.591,26.0,22.941,MEDIUM,15.0,295.0,False,1,2.0,True,2022,Zandvoort,15
HAM,Mercedes,64.0,75.624,26.393,26.421,22.81,MEDIUM,16.0,294.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,65.0,75.167,25.914,26.399,22.854,MEDIUM,17.0,296.0,False,1,3.0,True,2022,Zandvoort,15
HAM,Mercedes,66.0,76.063,26.476,26.669,22.918,MEDIUM,18.0,286.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,67.0,74.681,25.734,26.143,22.804,MEDIUM,19.0,296.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,68.0,74.722,25.721,26.22,22.781,MEDIUM,20.0,296.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,69.0,75.038,25.687,26.3,23.051,MEDIUM,21.0,298.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,70.0,75.115,25.914,26.374,22.827,MEDIUM,22.0,298.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,71.0,75.286,25.794,26.499,22.993,MEDIUM,23.0,297.0,False,1,4.0,True,2022,Zandvoort,15
HAM,Mercedes,72.0,75.782,25.818,26.616,23.348,MEDIUM,24.0,296.0,False,1,4.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,1.0,86.455,,28.811,23.866,MEDIUM,1.0,225.0,False,1,10.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,2.0,78.484,27.24,27.55,23.694,MEDIUM,2.0,284.0,True,12,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,3.0,78.061,26.952,27.755,23.354,MEDIUM,3.0,291.0,True,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,4.0,78.436,26.995,27.669,23.772,MEDIUM,4.0,306.0,False,12,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,5.0,78.02,26.729,27.659,23.632,MEDIUM,5.0,291.0,True,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,6.0,78.141,26.88,27.663,23.598,MEDIUM,6.0,296.0,False,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,7.0,77.73,26.672,27.526,23.532,MEDIUM,7.0,293.0,True,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,8.0,78.007,26.713,27.601,23.693,MEDIUM,8.0,292.0,False,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,9.0,78.02,26.629,27.709,23.682,MEDIUM,9.0,296.0,False,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,10.0,78.058,26.743,27.773,23.542,MEDIUM,10.0,295.0,False,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,11.0,77.911,26.637,27.691,23.583,MEDIUM,11.0,294.0,False,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,12.0,78.398,26.73,27.84,23.828,MEDIUM,12.0,295.0,False,1,10.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,13.0,81.444,26.572,27.667,27.205,MEDIUM,13.0,295.0,False,1,10.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,14.0,103.64,53.07,27.457,23.113,MEDIUM,1.0,295.0,False,1,18.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,15.0,77.941,26.451,27.331,24.159,MEDIUM,2.0,299.0,False,1,16.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,16.0,78.075,27.275,27.197,23.603,MEDIUM,3.0,294.0,False,1,16.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,17.0,77.647,26.715,27.405,23.527,MEDIUM,4.0,292.0,True,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,18.0,77.689,26.769,27.352,23.568,MEDIUM,5.0,293.0,False,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,19.0,76.881,26.471,27.016,23.394,MEDIUM,6.0,292.0,True,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,20.0,76.957,26.392,27.163,23.402,MEDIUM,7.0,294.0,False,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,21.0,77.044,26.404,27.25,23.39,MEDIUM,8.0,294.0,False,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,22.0,77.431,26.5,27.437,23.494,MEDIUM,9.0,295.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,23.0,77.37,26.32,27.587,23.463,MEDIUM,10.0,296.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,24.0,77.546,26.434,27.528,23.584,MEDIUM,11.0,296.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,25.0,77.599,26.403,27.675,23.521,MEDIUM,12.0,297.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,26.0,78.513,26.425,28.238,23.85,MEDIUM,13.0,298.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,27.0,77.95,26.639,27.709,23.602,MEDIUM,14.0,296.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,28.0,77.615,26.554,27.587,23.474,MEDIUM,15.0,296.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,29.0,78.075,26.713,27.741,23.621,MEDIUM,16.0,296.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,30.0,77.886,26.685,27.672,23.529,MEDIUM,17.0,297.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,31.0,78.366,27.067,27.797,23.502,MEDIUM,18.0,286.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,32.0,77.951,26.603,27.658,23.69,MEDIUM,19.0,294.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,33.0,83.64,27.882,28.164,27.594,MEDIUM,20.0,293.0,False,1,15.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,34.0,103.157,48.299,29.61,25.248,HARD,1.0,293.0,False,1,19.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,35.0,78.958,27.75,27.29,23.918,HARD,2.0,277.0,False,1,18.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,36.0,78.554,28.081,27.172,23.301,HARD,3.0,221.0,False,1,18.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,37.0,77.323,26.466,27.624,23.233,HARD,4.0,296.0,False,1,18.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,38.0,77.093,26.43,27.481,23.182,HARD,5.0,283.0,False,1,18.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,39.0,76.836,26.472,27.304,23.06,HARD,6.0,291.0,True,1,18.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,40.0,77.094,26.071,27.234,23.789,HARD,7.0,312.0,False,1,17.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,41.0,76.636,26.452,26.846,23.338,HARD,8.0,301.0,True,1,17.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,42.0,76.271,26.229,26.876,23.166,HARD,9.0,294.0,True,1,17.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,43.0,76.228,25.928,27.077,23.223,HARD,10.0,298.0,True,12,16.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,44.0,76.403,26.236,27.015,23.152,HARD,11.0,295.0,False,21,16.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,45.0,77.314,27.016,27.108,23.19,HARD,12.0,295.0,False,1,16.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,46.0,84.749,26.334,27.249,31.166,HARD,13.0,285.0,False,126,16.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,47.0,103.655,34.775,34.976,33.904,HARD,14.0,194.0,False,6,16.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,48.0,116.586,52.373,36.515,27.698,SOFT,3.0,194.0,False,671,16.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,49.0,76.212,26.424,26.679,23.109,SOFT,4.0,289.0,True,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,50.0,75.671,25.949,26.693,23.029,SOFT,5.0,289.0,True,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,51.0,75.233,25.789,26.441,23.003,SOFT,6.0,291.0,True,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,52.0,75.415,25.886,26.67,22.859,SOFT,7.0,292.0,False,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,53.0,75.72,25.93,26.728,23.062,SOFT,8.0,292.0,False,1,15.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,54.0,75.649,25.987,26.647,23.015,SOFT,9.0,297.0,False,12,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,55.0,98.21,32.618,35.543,30.049,SOFT,10.0,248.0,False,24,14.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,56.0,109.555,36.206,37.541,35.808,SOFT,11.0,200.0,False,4,13.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,57.0,135.464,51.317,45.333,38.814,SOFT,12.0,200.0,False,4,13.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,58.0,93.416,40.884,28.783,23.749,SOFT,13.0,152.0,False,4,13.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,59.0,76.699,26.121,27.298,23.28,SOFT,14.0,293.0,False,4,13.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,60.0,82.585,26.54,28.671,27.374,SOFT,15.0,295.0,False,41,13.0,False,2022,Zandvoort,15
MSC,Haas F1 Team,61.0,77.247,26.651,27.396,23.2,SOFT,16.0,297.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,62.0,76.36,26.142,27.149,23.069,SOFT,17.0,298.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,63.0,75.591,25.971,26.856,22.764,SOFT,18.0,299.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,64.0,75.69,26.031,26.981,22.678,SOFT,19.0,319.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,65.0,75.525,25.779,27.008,22.738,SOFT,20.0,315.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,66.0,75.803,25.839,27.124,22.84,SOFT,21.0,313.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,67.0,76.503,25.998,27.273,23.232,SOFT,22.0,318.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,68.0,76.658,26.2,27.288,23.17,SOFT,23.0,295.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,69.0,76.239,26.147,27.06,23.032,SOFT,24.0,294.0,False,1,13.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,70.0,77.449,26.689,27.392,23.368,SOFT,25.0,285.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,71.0,76.614,26.172,27.33,23.112,SOFT,26.0,297.0,False,1,14.0,True,2022,Zandvoort,15
MSC,Haas F1 Team,72.0,76.422,25.847,27.441,23.134,SOFT,27.0,300.0,False,1,14.0,True,2022,Zandvoort,15
VET,Aston Martin,1.0,90.019,,29.321,25.116,SOFT,1.0,215.0,False,1,18.0,False,2022,Zandvoort,15
VET,Aston Martin,2.0,79.371,27.407,27.951,24.013,SOFT,2.0,274.0,True,12,17.0,True,2022,Zandvoort,15
VET,Aston Martin,3.0,78.567,27.038,28.02,23.509,SOFT,3.0,291.0,True,1,17.0,True,2022,Zandvoort,15
